# STIP-format-1.0
# source: "C:\Wail\automatic-measure-of-imitation\Automatic-measure-beta\Data\boxing01.avi" frame-width:160 frame-height:120 frame-offset:0
# point-type x y t sigma2 tau2 detector-confidence dscr-hog(72) dscr-hof(90)
5	87	41	10	4	2	2.86227e-006	0.453769	0.199897	0.122984	0.22335	0.606314	0.0634172	0.0303547	0.299914	0.12138	0.117697	0.322287	0.438636	0.399417	0.0986559	0.161147	0.34078	0.325767	0.232769	0.285009	0.156454	0.531746	0.14911	0.256876	0.0622681	0.273288	0.106554	0.124021	0.496137	0.288091	0.0833324	0.0857551	0.542821	0.0618869	0.0522076	0.346779	0.539126	0.223722	0.156902	0.238031	0.381345	0.392543	0.0026509	0.157327	0.44748	0.471714	0.00461782	0.189432	0.334237	0.125882	0.0049808	0.0580894	0.811048	0.148563	0	0.0336609	0.817776	0.380042	0.429017	0.0924229	0.0985179	0.423523	0.495579	0.00878611	0.072111	0.693642	0.0942451	0.0473523	0.164761	0.792264	0.0982037	0.0308047	0.0787274	0.340659	0.243449	0.0507185	0.351648	0.0135249	0.287968	0.0226824	0.36785	0.321499	0	0.287405	0.135249	0.137785	0.418428	0.0211327	0.354043	0.0197239	0.2357	0.359961	0.030572	0.946746	0.0380389	0.0152156	0	0	0.960552	0.0246548	0.00887574	0	0.00591716	0.724429	0	0.0236686	0.234996	0.0169062	0.844181	0	0.0285996	0.119329	0.00788955	0.455621	0	0.113271	0.431107	0	0.803748	0	0.0808679	0.10355	0.0118343	0.954353	0	0.0456467	0	0	0.936884	0.0197239	0.0118343	0	0.0315582	0.899408	0.00422654	0.00338123	0	0.0929839	0.693294	0.0345168	0.0857988	0.0147929	0.171598	0.860524	0.0422654	0.0338123	0	0.0633981	0.768245	0.123274	0.00986193	0.0493097	0.0493097	1	0	0	0	0	0.990138	0	0	0	0.00986193	
5	63	30	14	4	2	8.19891e-007	0.21967	0.363458	0.177265	0.239607	0.156533	0.245855	0.442422	0.15519	0.107255	0.287609	0.275802	0.329334	0.211184	0.495976	0.124411	0.168428	0	0	0.480981	0.519019	0.0307336	0.000763311	0.205948	0.762555	0.0445975	0.388521	0.520347	0.046534	0.0382713	0.208423	0.582457	0.170848	0.134153	0.320558	0.168142	0.377146	0.0983079	0.249972	0.404468	0.247253	0	0	0.0580473	0.941953	0	0.000668336	0.0348529	0.964479	0	0.000175944	0.962436	0.0373885	0	0.0277355	0.865633	0.106631	0.00790255	0.00885325	0.717014	0.26623	0.00997813	0.0104278	0.645552	0.334042	0.00229337	0.000490572	0.261725	0.735491	0.0322788	0.0210162	0.259034	0.687671	0.519019	0.135249	0.23246	0.0591716	0.0540997	0.418146	0.389546	0	0	0.192308	0.391378	0.175824	0.320372	0.0946746	0.0177515	0.244576	0.58284	0.0512821	0	0.121302	0.656805	0.148774	0.0955199	0.0819949	0.0169062	0.443787	0.454635	0.0670611	0.0147929	0.0197239	0.354184	0.046492	0.295858	0.0803043	0.223161	0.294872	0.61144	0	0.0147929	0.0788955	0.010989	0.30262	0.413356	0.24683	0.0262046	0.00788955	0.819527	0.159763	0	0.0128205	0.348267	0.148774	0.251902	0.251057	0	0.0197239	0.725838	0.239645	0.0147929	0	0.842773	0.0304311	0.105664	0.00422654	0.0169062	0.678501	0.0493097	0.0739645	0.167653	0.030572	0.194421	0.0253593	0.276416	0.502113	0.00169062	0.373767	0.239645	0.322485	0.0147929	0.0493097	0.39645	0.0169062	0.0997464	0.459003	0.0278952	0.239645	0.454635	0.30572	0	0	
5	61	31	18	4	2	8.73691e-007	0.210891	0.268523	0.349387	0.171199	0.217866	0.246424	0.437326	0.0983839	0.151651	0.311105	0.254703	0.28254	0.204898	0.320333	0.20467	0.270099	0.00118581	0.0015643	0.578266	0.418984	0.00177682	0.00240059	0.43031	0.565513	0.0774759	0.456371	0.387886	0.0782669	0.132509	0.191292	0.456208	0.219991	0.158249	0.348071	0.150063	0.343617	0.12449	0.290819	0.387557	0.197133	0	0	0.101527	0.898473	0.0447551	0.00764046	0.000862509	0.946742	0	0.0574502	0.871332	0.071218	0.0104685	0.0629723	0.662375	0.264184	0.0431221	0.0656446	0.554998	0.336235	0.00864777	0.00936672	0.818127	0.163859	0.00061209	0	0.106119	0.893269	0.039388	0.018419	0.286728	0.655465	0.435334	0.2612	0.154691	0	0.148774	0.527613	0.112426	0.141026	0.130178	0.0887574	0.368555	0.350803	0.169907	0	0.110735	0.59073	0.161736	0.0769231	0.145957	0.0246548	0.677092	0.274725	0.0262046	0.00422654	0.0177515	0.822485	0.0680473	0.0424063	0.0670611	0	0.309383	0.446323	0.154691	0.00507185	0.0845309	0.13215	0.368836	0.101578	0.397436	0	0	0.660186	0.339814	0	0	0.0325444	0.628205	0.0788955	0.251479	0.00887574	0.207101	0.529163	0.242604	0.0211327	0	0.387574	0.544379	0.0147929	0.0443787	0.00887574	0.664413	0.116653	0.0955199	0.0938292	0.0295858	0.38856	0.0877712	0.0769231	0.436884	0.00986193	0.126796	0.28825	0.517329	0.0253593	0.0422654	0.328402	0.376726	0.0641026	0.133136	0.0976331	0.291631	0.284024	0.35672	0.0676247	0	0.141026	0.687377	0.0246548	0	0.146943	
5	92	37	18	4	2	3.91356e-008	0.446278	0.111621	0.0701307	0.371971	0.570772	0.0724244	0.134932	0.221872	0.265257	0.113597	0.200665	0.420481	0.0265242	0.0682825	0.365126	0.540068	0.0112424	0.00150196	0.742742	0.244514	0.0037391	0.0700354	0.709855	0.216371	0.227576	0.00299249	0.0431663	0.726265	0.259728	0.00120439	0.0898144	0.649253	0.306771	0.126316	0.0710062	0.495907	0.27629	0.213884	0.148887	0.360939	0.193589	0.460351	0.137621	0.208439	0.0950661	0.460939	0.150477	0.293518	0.0306503	0.0508903	0.437243	0.481216	0.0129129	0.0353864	0.394326	0.557375	0.406043	0.214286	0.120211	0.259459	0.455047	0.214572	0.0913792	0.239003	0.0760611	0.477891	0.319124	0.126924	0.0699018	0.450073	0.303129	0.176896	0.801352	0.00338123	0.135249	0.0507185	0.00929839	0.782051	0.0108481	0.0394477	0.143984	0.0236686	0.461538	0.126796	0.262891	0.148774	0	0.423077	0.430966	0	0.00394477	0.142012	0.825021	0.0431107	0.0786137	0.0532544	0	0.503945	0.30572	0.00493097	0.0542406	0.131164	0.907861	0	0.0617075	0.0304311	0	0.957594	0	0	0	0.0424063	0.6847	0	0.0989011	0.216399	0	0.88856	0	0	0	0.11144	0.919696	0	0.0363483	0.035503	0.00845309	0.964497	0	0	0	0.035503	0.97295	0	0.0202874	0.00676247	0	0.886588	0	0.0345168	0.0739645	0.00493097	0.934066	0	0.00676247	0.0591716	0	1	0	0	0	0	0.98563	0	0	0.0143702	0	0.995069	0	0	0.00493097	0	
5	63	30	15	4	4	6.0145e-007	0.196363	0.392316	0.183403	0.227918	0.0935043	0.224862	0.514594	0.167039	0.123198	0.346281	0.248553	0.281968	0.201242	0.504188	0.143302	0.151268	0	0	0.458406	0.541594	0.0609385	0	0.157574	0.781487	0.0394119	0.376789	0.541521	0.0422785	0.0385668	0.155397	0.539295	0.266741	0.130612	0.300412	0.171158	0.397818	0.084174	0.218807	0.554435	0.142584	0	0	0.0668825	0.933117	0.035936	0.0154892	0.0405342	0.908041	0	0.00047041	0.970767	0.0287629	0.00237885	0.0391598	0.863541	0.0949203	0.0104834	0.00903986	0.717735	0.262742	0.0206436	0.0160271	0.798461	0.164868	0.000353434	0.00194245	0.24357	0.754134	0.0564395	0.0255939	0.299887	0.618079	0.454964	0.190664	0.180802	0.0657462	0.107824	0.439842	0.184089	0.120973	0.195924	0.0591716	0.29783	0.262327	0.259698	0.0992768	0.0808679	0.381328	0.286654	0.0900723	0.222222	0.0197239	0.542406	0.243261	0.103222	0.0716634	0.0394477	0.690993	0.199869	0.0374753	0.0716634	0	0.316897	0.236686	0.262985	0.124918	0.0585141	0.216305	0.299145	0.111111	0.373439	0	0.00854701	0.367521	0.332018	0.283366	0.00854701	0.0361604	0.520053	0.16568	0.271532	0.00657462	0.262985	0.282709	0.234714	0.219592	0	0.411571	0.499014	0.0210388	0.0552268	0.0131492	0.719921	0.0433925	0.151216	0.0690335	0.0164366	0.525312	0.0230112	0.105194	0.326101	0.0203813	0.260355	0.0683761	0.330703	0.324129	0.0164366	0.403024	0.206443	0.193294	0.111769	0.0854701	0.353057	0.13215	0.213018	0.263642	0.0381328	0.2643	0.52071	0.0585141	0	0.156476	
5	62	32	19	8	2	1.80575e-007	0.162358	0.180067	0.507165	0.15041	0.126327	0.119695	0.625149	0.128829	0.136079	0.298203	0.280243	0.285474	0.138263	0.240978	0.314004	0.306755	0.00534032	0.0294609	0.597446	0.367753	0.0047609	0.0333463	0.511656	0.450236	0.0196848	0.307435	0.581285	0.0915952	0.0502419	0.156129	0.440239	0.35339	0.148775	0.265426	0.183888	0.401912	0.130098	0.247028	0.397376	0.225498	0.00368313	0.00205043	0.0149381	0.979328	0.0540768	0.00560881	0.000646444	0.939668	0.019159	0.0773822	0.861947	0.0415115	0.0944832	0.2993	0.498216	0.108001	0.0741228	0.0329472	0.397152	0.495778	0.0880114	0.151191	0.550043	0.210755	0.177165	0.0435554	0.310816	0.468464	0.178728	0.0571437	0.21769	0.546438	0.78351	0.0943563	0	0	0.122134	0.692387	0.00823045	0.166667	0.0910494	0.0416667	0.686508	0.215168	0.00881834	0	0.0895062	0.69856	0.0246914	0.0684156	0.208333	0	0.887566	0.112434	0	0	0	0.915123	0	0.0128601	0.0720165	0	0.585538	0.32716	0.00529101	0.0255732	0.0564374	0.358539	0.104424	0.104424	0.432613	0	0.0564374	0.660494	0.253086	0.00617284	0.0238095	0.158951	0.389918	0.0884774	0.347222	0.0154321	0.448854	0.359347	0.167549	0.0242504	0	0.747942	0.221193	0	0.0180041	0.0128601	0.84127	0	0.026455	0.103616	0.0286596	0.786523	0	0.0462963	0.159465	0.00771605	0.54321	0.160935	0.259259	0.0145503	0.0220459	0.518519	0.198045	0.0745885	0.0797325	0.129115	0.711199	0.132275	0.116843	0.0396825	0	0.539609	0.270062	0	0.0128601	0.177469	
5	62	31	18	4	4	6.1097e-007	0.182299	0.311524	0.304064	0.202113	0.212596	0.201177	0.441572	0.144656	0.143588	0.34788	0.246793	0.261739	0.19022	0.360364	0.217594	0.231823	0.00148343	0.00156987	0.452559	0.544387	0.0021587	0.00302545	0.344852	0.649964	0.0310963	0.445922	0.476243	0.0467386	0.0783331	0.259346	0.449124	0.213197	0.134394	0.310538	0.168163	0.386905	0.104992	0.230301	0.48778	0.176927	0	0	0.0643375	0.935662	0.0384117	0.0128609	0.00911923	0.939608	0	0.00269091	0.976743	0.0205666	0.0305921	0.137057	0.766742	0.0656086	0.0210295	0.0200407	0.644783	0.314147	0.0423279	0.0365558	0.732717	0.1884	0.00176515	0.00219036	0.118453	0.877591	0.099733	0.0438011	0.292042	0.564424	0.439842	0.267587	0.135437	0.0236686	0.133465	0.581854	0.0775805	0.153189	0.187377	0	0.35503	0.368836	0.155819	0.0394477	0.0808679	0.521368	0.132807	0.13215	0.213675	0	0.687048	0.263642	0.0309007	0.00657462	0.0118343	0.892834	0.00788955	0.0302433	0.0690335	0	0.299803	0.500329	0.105851	0.0348455	0.0591716	0.358317	0.095332	0.174885	0.371466	0	0.00788955	0.738988	0.253123	0	0	0.111111	0.342538	0.276134	0.262327	0.00788955	0.191979	0.591059	0.203813	0.0131492	0	0.7357	0.171598	0.0394477	0.0453649	0.00788955	0.675871	0.0861275	0.0736358	0.136752	0.0276134	0.542406	0.00788955	0.172913	0.273504	0.00328731	0.210388	0.303748	0.389875	0.0302433	0.0657462	0.488494	0.101249	0.249178	0.100592	0.0604865	0.26956	0.418803	0.255095	0.0565417	0	0.514793	0.25904	0.0322156	0.0414201	0.152531	
5	74	44	22	8	2	9.81943e-007	0.0662227	0.0950495	0.351062	0.487666	0.208412	0.119076	0.354631	0.317881	0.00436972	0.00781494	0.179406	0.80841	0.10584	0.00957142	0.00583098	0.878757	0.182869	0.481983	0.183302	0.151847	0.341288	0.262144	0.0817947	0.314773	0.167727	0.143631	0.364521	0.32412	0.207313	0.280861	0.297044	0.214782	0.395834	0.172614	0.262213	0.169338	0.459717	0.115424	0.0899492	0.33491	0.977579	0.0153298	0.000366509	0.00672472	0.952896	0.00841288	0	0.0386915	0.267269	0.289807	0.120206	0.322718	0.338981	0.226578	0.119038	0.315402	0.0883669	0.289998	0.303419	0.318217	0.133383	0.19919	0.352569	0.314859	0.634781	0.177015	0.0482872	0.139917	0.635987	0.135207	0.07005	0.158756	0.188713	0.659171	0.0595238	0.079806	0.0127866	0.26749	0.115741	0.233539	0.38323	0	0.427249	0.534832	0.0136684	0.0220459	0.00220459	0.850309	0	0.0308642	0.118827	0	0.929894	0.0652557	0.0026455	0.00220459	0	0.989198	0	0	0.0108025	0	0.344797	0.305996	0.0925926	0.190476	0.0661376	0.426955	0.00668724	0.326646	0.231481	0.00823045	0.219577	0.612875	0.090388	0.0198413	0.0573192	0.729938	0.0745885	0.0385802	0.0154321	0.141461	0.942681	0	0.0132275	0.0308642	0.0132275	1	0	0	0	0	0.953263	0.00396825	0.00440917	0.0383598	0	0.869342	0.00154321	0	0.0154321	0.113683	0.772928	0.0727513	0.0661376	0.0661376	0.0220459	0.845679	0.0231481	0	0.0154321	0.115741	0.988977	0	0	0	0.0110229	0.98714	0	0	0	0.0128601	
5	70	40	22	16	2	1.00971e-007	0.148599	0.576234	0.217101	0.0580661	0.0452242	0.226518	0.517409	0.210849	0.217406	0.0643137	0.0362043	0.682076	0.138075	0.0863726	0.190304	0.585248	0.0745929	0.215314	0.218808	0.491286	0.150584	0.209941	0.189981	0.449494	0.0137536	0.169923	0.750998	0.0653259	0.0937749	0.408914	0.437508	0.0598027	0.183525	0.070407	0.240385	0.505683	0.42046	0.22122	0.086635	0.271685	0.926764	0.00816669	0.00015987	0.0649097	0.926294	0.00126466	0.00038345	0.0720581	0	0.366324	0.27908	0.354596	0.0240542	0.256892	0.3003	0.418754	0.408349	0.287353	0.0930196	0.211278	0.381421	0.304579	0.0835582	0.230442	0.754266	0.120539	0.0435885	0.0816068	0.771135	0.0841146	0.0477109	0.0970391	0.683855	0.23246	0	0.0549451	0.0287405	0.710059	0	0.113412	0.176529	0	0.65765	0.321217	0.0211327	0	0	0.783037	0	0.0838264	0.133136	0	0.915469	0.0845309	0	0	0	1	0	0	0	0	0.650888	0.135249	0.0507185	0.163145	0	0.631164	0	0.108481	0.260355	0	0.460693	0.450549	0.0295858	0.0507185	0.00845309	0.859961	0	0.0443787	0.0857988	0.00986193	0.874894	0.0236686	0.0507185	0.0338123	0.0169062	0.980276	0	0	0	0.0197239	0.983094	0	0.0169062	0	0	0.980276	0	0.0197239	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	
5	76	45	23	4	2	5.12189e-006	0.048187	0.0313044	0.383625	0.536884	0.375356	0.101858	0.212713	0.310073	0.0025285	0.0090998	0.315584	0.672788	0.134091	0.00268139	0.0150745	0.848153	0.300226	0.341612	0.229038	0.129124	0.61778	0.137276	0.116691	0.128253	0.534212	0.0762134	0.108683	0.280892	0.256116	0.230635	0.222319	0.290931	0.422092	0.264211	0.169604	0.144093	0.480355	0.0680979	0.115339	0.336207	0.968838	0.0240355	0	0.00712625	0.940379	0.0214215	0.00288199	0.0353178	0.243183	0.0759898	0.30634	0.374487	0.120335	0.193581	0.30721	0.378873	0.0275536	0.125824	0.723377	0.123245	0.0288242	0.0496482	0.645953	0.275575	0.569914	0.210111	0.0868028	0.133173	0.480845	0.161392	0.203613	0.154151	0.0633981	0.661877	0.0371936	0.208791	0.0287405	0.244576	0.164694	0.354043	0.236686	0	0.366864	0.590871	0.0101437	0.0135249	0.0185968	0.944773	0.00690335	0.0246548	0.0138067	0.00986193	0.858833	0.10989	0	0.0278952	0.00338123	1	0	0	0	0	0.433643	0.401522	0.0253593	0.046492	0.0929839	0.680473	0	0.162722	0.0779093	0.0788955	0.196957	0.563821	0.0422654	0.0422654	0.154691	0.724852	0	0.0246548	0.091716	0.158777	0.881657	0	0	0.0845309	0.0338123	1	0	0	0	0	0.839391	0.0507185	0	0	0.10989	0.71499	0	0	0.0384615	0.246548	0.788673	0.111581	0	0	0.0997464	0.848126	0	0	0.0621302	0.0897436	1	0	0	0	0	1	0	0	0	0	
